Conference Name,Conference Series,Link,Categories,When,Where,Submission Deadline,Notification Due,Final Version Due,Abstract Registration Due
 AIDS  2014 : Journal of AIDS & Clinical Research,N/A,http://omicsonline.org/aids-clinical-research.php,"['hiv infection', 'hiv vaccine', 'hiv prevention', 'anti retroviral therapy']",N/A,N/A,"Aug 31, 2014",,,
 JPPT  2014 : Journal of Psychology & Psychotherapy,N/A,http://omicsonline.org/psychology-psychotherapy.php,"['psychology', 'psychotherapy', 'behaviour', 'depression']",N/A,N/A,"Sep 10, 2014",,,
 JAC  2014 : Journal of Autacoids and Hormones-Open Access,N/A,http://omicsonline.org/autacoids-and-hormones.php ,"['local hormones', 'prostaglandins', 'aminoacids, proteins', 'neurohormones']",N/A,N/A,"Aug 31, 2014",,,
 IIBA 2015 Las Vegas  2015 : International Interdisciplinary Business-Economics Advancement Conference (IIBA 2015),N/A,http://lasvegas2015.iibaconference.org/,"['economics', 'marketing', 'management', 'tourism']","May 26, 2015 - May 29, 2015",Las Vegas,"May 1, 2015",,"May 5, 2015",
 PI14/NI14   2014 : Taller de Procesamiento de Imagenes/Reunion de neuroimagenes 2014 ,N/A,http://pi2014.eventos.cimat.mx,"['image processing', 'computer vision', 'neuroimaging']","Oct 15, 2014 - Oct 17, 2014","Guanajuato, Mexico","Sep 22, 2014",,,
 SOS  2015 : 2nd Annual International Conference on Social Sciences,N/A,http://www.atiner.gr/social.htm,"['social sciences', 'psychology', 'sociology', 'anthropology']","Jul 27, 2015 - Jul 30, 2015",TBA,"Dec 29, 2014",,,
 HIS  2015 : The 4rd International Conference on Health Information Science,Health Information Science,http://www.his-conferences.org/2015/,"['medical and health', 'information science', 'data management', 'information systems']","May 28, 2015 - May 30, 2015","Melbourne, Australia","Jan 19, 2015","Feb 9, 2015","Mar 1, 2015",
 HCIS-Springer Open Access Journal  2016 : Call for Papers for HCIS-Springer (indexed by SCOPUS and ESCI) : Regular Issue,N/A,http://www.hcis-journal.com,"['human-centric computing', 'information sciences', 'ubiquitous computing', 'mobile and wirlesss computing']",N/A,N/A,"Oct 30, 2016","Dec 30, 2016","Jan 15, 2017",
 DSN  2015 : Dependable Systems and Networks,Dependable Systems and Networks,http://www.ft.unicamp.br/dsn2015/important-dates/,[],"Jun 22, 2015 - Jun 25, 2015",Rio de Janerio,"Dec 8, 2014",,,"Nov 28, 2014"
" ICCICT  2015 : International Conference on Communication, Information and Computing Technology",N/A,http://conference.spit.ac.in,"['technology', 'indormation', 'graduate', 'communication']","Jan 15, 2015 - Jan 17, 2015","Mumbai, India","Aug 25, 2014",,,
 ASSRI  2014 : FOURTH AUSTRALASIAN SYMPOSIUM ON SERVICE RESEARCH & INNOVATION,N/A,http://www.servicesciencesociety.org.au/images/assri14_cfp.pdf,"['service computing', 'service management', 'services marketing']","Nov 24, 2014 - Nov 25, 2014","Canberra, Australia","Oct 18, 2014","Nov 1, 2014","Nov 15, 2014",
 NSDI  2015 : Networked Systems Design and Implementation,Networked Systems Design and Implementation,https://www.usenix.org/news/nsdi-2015-cfp-coming-soon,[],"May 4, 2015 - May 6, 2015","Oakland, CA","Sep 25, 2014","Dec 15, 2014","Mar 19, 2015","Sep 18, 2014"
 CCM   2014 : The 3rd Conference on Computational Mechanics,N/A,http://www.engii.org/workshop/CCM2014November/Home.aspx,"['physics', 'mechanics']","Nov 28, 2014 - Nov 30, 2014",Beijing Yanshan Hotel,TBD,,,
" ICARA  2015 : The 6th International Conference on Automation, Robotics and Applications","International Conference on Automation, Robotics and Applications",http://icara.massey.ac.nz/,"['automation', 'robotics', 'sensors', 'embedded systems']","Feb 17, 2015 - Feb 19, 2015","Queenstown, New Zealand","Oct 13, 2014","Oct 31, 2014","Nov 14, 2014",
 ICTENG  2015 : The First International Conference of Computer Science and Technologies’ Engineering,N/A,http://dsr-conferences.co.uk/icteng/,"['ai and computational intellige', 'algorithms', 'database and data mining', 'grid and scalable computing']","Mar 8, 2015 - Mar 9, 2015",Dubai - UAE,TBD,,,
 ICETC  2015 : The Second International Conference on Education Technologies and Computers ,N/A,http://sdiwc.net/conferences/icetc2015/,"['education', 'e learning', 'computer science', 'educational technologies']","May 20, 2015 - May 22, 2015",University of the Thai Chamber of Comme,"Apr 20, 2015","Apr 30, 2015","May 10, 2015",
 APLAS  2014 : Asian Symposium on Programming Languages and Systems (Posters and Demos),N/A,http://www.math.nagoya-u.ac.jp/~garrigue/APLAS2014/,[],"Nov 17, 2014 - Nov 19, 2014",Singapore,"Sep 15, 2014","Sep 22, 2014",,
" IEEE SPICES  2015 : IEEE International Conference on Signal Processing, Informatics, Communication and Energy Systems",N/A,http://www.ieeespices.org/,"['communication', 'signal processing', 'informatics', 'power and energy']","Feb 19, 2015 - Feb 21, 2015","NIT Calicut, Kozhikode, Kerala, India","Sep 30, 2014","Nov 15, 2014","Dec 15, 2014",
" ICSEP   2015 : 2015 2nd International Conference on Society, Education and Psychology ",N/A,http://www.icsep.org/index.htm,"['society', 'education', 'psychology']","May 15, 2015 - May 16, 2015","Roma, Italy","Mar 10, 2015","Mar 25, 2015","Apr 10, 2015",
 ICMSS   2015 : 2015 5th International Conference on Management and Service Science,N/A,http://www.icmss.org/index.htm,"['management', 'service science']","May 15, 2015 - May 16, 2015","Roma, Italy","Mar 10, 2015","Mar 25, 2015","Apr 10, 2015",
 ICPSB  2015 : 2015 4th International Conference on Psychological Sciences and Behaviors ,N/A,http://www.icpsb.org/index.html,"['psychological sciences', 'behaviors']","Jun 3, 2015 - Jun 4, 2015","Bandar Seri Begawan, Brunei","Mar 25, 2015","Apr 15, 2015","Apr 30, 2015",
 GECCO  2015 : Genetic and Evolutionary Computation Conference,Genetic and Evolutionary Computation Conference,http://www.sigevo.org/gecco-2015/,"['evolutionary computation', 'artificial intelligence', 'machine learning', 'computer sciences']","Jul 11, 2015 - Jul 15, 2015","Madrid, Spain","Jan 29, 2015",,,"Jan 15, 2015"
 ICLCC  2015 : 2015 International Conference on Language Communications and Culture ,N/A,http://www.iclcc.org/index.htm,"['language', 'communications', 'culture']","May 15, 2015 - May 16, 2015","Roma, Italy","Mar 10, 2015","Mar 25, 2015","Apr 10, 2015",
" EvoMUSART  2015 : 4th International Conference on Evolutionary and Biologically Inspired Music, Sound, Art and Design",N/A,http://www.evostar.org/2015/cfp_evomusart.php,"['evolutionary art', 'evolutionary computation', 'artificial intelligence', 'computer sciences']","Apr 8, 2015 - Apr 10, 2015","Copenhagen, Denmark","Nov 25, 2014","Jan 7, 2015","Jan 21, 2015",
 LIB  2015 : 2nd Annual International Conference on  Library and Information Science,N/A,http://www.atiner.gr/library.htm,"['library sciences', 'information sciences', 'library']","Jul 27, 2015 - Jul 30, 2015","Athens, Greece","Dec 29, 2014",,,
 ICEL  2015 : The 10th International Conference on e-Learning ICEL-2015,N/A,http://academic-conferences.org/icel/icel2015/icel15-home.htm,"['e-learning ', 'learning', 'ICT', 'academic']","Jul 25, 2015 - Jul 26, 2015","College of the Bahamas, Nassau","Dec 4, 2014","Apr 2, 2015","Apr 30, 2015",
 ICSCH  2015 : 2015 3rd International Conference on Sociality Culture and Humanities,N/A,http://www.icsch.org/,"['sociality culture', 'humanities']","Jun 3, 2015 - Jun 4, 2015","Bandar Seri Begawan, Brunei","Mar 25, 2015","Apr 15, 2015","Apr 30, 2015",
" SLIE  2015 : Semantic, Logics, Information Extraction and AI (Special track in AAAI-FLAIRS 2015)",N/A,http://www.uqtr.uquebec.ca/~biskri/Personnel/SLIEFLAIRS28WEBSITE.pdf,"['natural language processing', 'logics', 'semantic', 'text-mining']","May 18, 2015 - May 20, 2015",Hollywood Beach (Florida),"Nov 17, 2014","Jan 19, 2015","Feb 23, 2015",
 WPBA  2014 : Workshop on Parallel and Distributed Computing for Big Data Applications,N/A,http://wpba2014.dc.ufscar.br/datas.html,[],"Oct 22, 2014 - Oct 24, 2014",Paris,"Sep 1, 2014","Sep 22, 2014","Oct 4, 2014",
 ICBEA   2015 : 2015 International Conference on Business and Economic Analysis ,N/A,http://www.icbea.org/,"['business', 'economic analysis']","Jun 3, 2015 - Jun 4, 2015","Bandar Seri Begawan, Brunei","Mar 25, 2015","Apr 15, 2015","Apr 30, 2015",
 ICIBM  2015 : 2015 2nd International Conference on Innovations in Business and Management ,N/A,http://www.icibm.org/,"['innovations', 'business', 'management']","Jun 9, 2015 - Jun 10, 2015","Kuala Lumpur, Malaysia","Apr 5, 2015","Apr 20, 2015","May 5, 2015",
" MGT  2015 : 13th Annual International Conference on Management, 29-30 June & 1-2 July 2015, Athens, Greece",N/A,http://www.atiner.gr/management.htm,"['business', 'management']","Jun 29, 2015 - Jul 2, 2015","Athens, Greece","Dec 1, 2015",,,
 CIRSY  2014 : International Conference on Circuits and Systems,N/A,http://airccse.com/cirsy/index.html,"['circuits', 'systems', 'electrical engineering', 'neural networks']","Oct 25, 2014 - Oct 26, 2014","Bangalore , India","Sep 30, 2014","Oct 20, 2014","Oct 22, 2014",
 JH A+: Aomori University  2015 : JH A+: Aomori University,N/A,http://goo.gl/yWBi1H,[],N/A,Aomori,"Apr 1, 2015",,,
 PacificVis  2015 : IEEE Pacific Visualization Symposium 2015,IEEE Pacific Visualization Symposium,http://www.pvis.org,['visualization'],"Apr 14, 2015 - Apr 17, 2015","Hangzhou, China","Sep 26, 2014","Nov 21, 2014","Jan 19, 2015",
 ECSM  2015 : 2nd European Conference on Social Media,N/A,http://academic-conferences.org/ecsm/ecsm2015/ecsm15-home.htm,"['social media', 'ICT', 'technology', 'academic']","Jul 9, 2015 - Jul 10, 2015","Polytechnic Institute of Porto, Portugal","Dec 15, 2014","Dec 19, 2014","Jun 14, 2015",
 ISVLSI  2015 : IEEE Computer Society Annual Symposium on VLSI,IEEE Computer Society Annual Symposium on VLSI,http://www.isvlsi.org/,['vlsi design'],"Jul 8, 2015 - Jul 10, 2015","Montpellier, FRANCE","Feb 25, 2015","Apr 20, 2015","May 13, 2015",
 ICTES  2015 : 2015 2nd International Conference on Teaching and Education Sciences ,N/A,http://www.ictes.org/,"['teaching', 'education', 'sciences']","Jun 9, 2015 - Jun 10, 2015","Kuala Lumpur, Malaysia","Apr 5, 2015","Apr 20, 2015","May 5, 2015",
 AAVT  2014 : Authentic Assessment in Vocational Training,N/A,http://www.emeraldgrouppublishing.com/products/journals/call_for_papers.htm?id=5153,"['education', 'vocational training', 'assessment', 'simulation']",N/A,N/A,"Nov 15, 2014","Dec 15, 2014","Jan 15, 2015",
 AH  2015 : Augmented Human International Conference in-cooperation with ACM SIGCHI,Augmented Human International Conference,http://asg.sutd.edu.sg/ah2015/home,"['augmented human', 'augmented reality', 'human augmentation', u'humanin augment\xe3\xa9']","Mar 9, 2015 - Mar 11, 2015",Singapore,"Nov 15, 2014","Dec 9, 2014","Jan 30, 2015",
 Cell Press LabLinks  2014 : Autophagy and Beyond: Cell Stress Signaling and Catabolism,N/A,https://cellpress.wufoo.com/forms/autophagy-and-beyond/,"['autophagy', 'cell stress signalling', 'catabolism']","Sep 8, 2014 - Sep 8, 2014",The Broad Institute of MIT and Harvard,TBD,,,
"  ICCLL  2015 : 2015 International Conference on Culture, Languages and Literature",N/A,http://www.iccll.org/,"['culture', 'languages', 'literature']","Jun 9, 2015 - Jun 10, 2015","Kuala Lumpur, Malaysia","Apr 5, 2015","Apr 20, 2015","May 5, 2015",
 ANTIFRAGILE  2015 : 2nd International Workshop on Computational Antifragility and Antifragile Engineering,N/A,https://sites.google.com/site/antifragile15/,"['computer science', 'computer engineering', 'resilience', 'dependability']","Jun 2, 2015 - Jun 6, 2015",London,"Feb 7, 2015","Feb 27, 2015","Mar 13, 2015",
 EUMAS  2014 : 12th European Conference on Multi-Agent Systems,European Workshop on Multi-Agent Systems,http://agents.fel.cvut.cz/eumas2014/,"['multi-agent systems', 'artificial intelligence', 'computer science']","Dec 18, 2014 - Dec 19, 2014","Prague, Czech Republic","Sep 29, 2014","Nov 7, 2014","Dec 1, 2014","Sep 26, 2014"
 MECHA  2014 : International Conference on Mechanical Engineering,N/A,http://airccse.com/mecha/index.html,"['mechanical engineering', 'mechatronics', 'aerospace', 'automation']","Oct 25, 2014 - Oct 26, 2014","Bangalore , India","Sep 30, 2014","Oct 20, 2014","Oct 22, 2014",
" MobiSys  2015 : The 13th International Conference on Mobile Systems, Applications, and Services ","International Conference on Mobile Systems, Applications, and Services",http://www.sigmobile.org/mobisys/2015/,"['mobile computing', 'mobile systems', 'wireless networks', 'mobile applications']","May 20, 2015 - May 22, 2015","Florence, Italy","Dec 5, 2014","Feb 16, 2015","Mar 25, 2015","Nov 28, 2014"
 MIST  2014 : 6th International Workshop on Managing Insider Security Threats,N/A,http://isyou.info/conf/mist14/,"['insider threats', 'information leakage', 'cyber security', 'cyber defense']","Nov 21, 2014 - Nov 22, 2014","Seoul, Korea","Sep 14, 2014","Oct 15, 2014","Oct 31, 2014","Sep 1, 2014"
 Cell Press LabLinks  2014 :  Cilia: 9+n in Health and Disease,N/A,https://cellpress.wufoo.com/forms/cilia-9n-in-health-and-disease/,"['cilia', '9+n in health and disease']","Sep 16, 2014 - Sep 16, 2014",Stanford University,TBD,,,
" ACC  2015 : 13th Annual International Conference on Accounting, 25-28 May 2015, Athens, Greece",N/A,http://www.atiner.gr/accounting.htm,"['ACCOUNTING', 'business']","May 25, 2015 - May 28, 2015","Athens, Greece","Apr 28, 2015",,,"Oct 27, 2014"
 Young Researcher: EE  2015 : Young Researchers' Conference: Energy Efficiency 2015,N/A,http://www.wsed.at/call ,"['renewable energy', 'energy', 'energy efficiency', 'buildings']","Feb 25, 2015 - Feb 25, 2015","Wels, Austria","Oct 10, 2014",,,
 Pellet  2015 : European Pellet Conference 2015,N/A,http://www.wsed.at/call ,"['renewable energy', 'energy', 'biomass', 'pellets']","Feb 25, 2015 - Feb 26, 2015","Wels, Austria","Oct 10, 2014",,,
 Young Researcher: Biomass  2015 : Young Researchers' Conference: Biomass 2015,N/A,http://www.wsed.at/call,"['renewable energy', 'energy', 'sustainability', 'biomass']","Feb 26, 2015 - Feb 26, 2015","Wels, Austria","Oct 10, 2014",,,
 WSMC  2015 : World Social Marketing Conference 2015,N/A,http://wsmconference.com/sydney-2015/call-for-papers/,"['social marketing', 'public health', 'marketing', 'research']","Apr 19, 2015 - Apr 21, 2015","Sydney, Austrlaia","Sep 19, 2014",,,
" Space, Race, Bodies  2014 :  Space, Race, Bodies: Geocorpographies of the City, Nation and Empire",N/A,http://www.otago.ac.nz/mfco/research/otago071493.html,[],"Dec 8, 2014 - Dec 10, 2014","Dunedin, New Zealand","Sep 1, 2014",,,
 ATIS  2014 : International Conference on Applications and Techniques in Information Security,N/A,http://atis2014.tulip.org.au,"['security', 'privacy', 'vulnerabilities', 'curbing cyber-crime']","Nov 26, 2014 - Nov 28, 2014","Melbourne, Australia","Sep 1, 2014","Sep 14, 2014","Sep 20, 2014",
 Humanoids  2015 : 2015 IEEE-RAS International Conference on Humanoid Robots,IEEE-RAS International Conference on Humanoid Robots,http://www.humanoids2015.org/main/,[],"Nov 3, 2015 - Nov 5, 2015","Seoul, Korea","Jun 30, 2015","Aug 30, 2015","Sep 30, 2015",
 IEEE TSC SI  2015 : IEEE Transactions on Services Computing Special Issue Call for Papers,N/A,N/A,"['web service', 'cloud computing', 'big data']",N/A,N/A,"Feb 8, 2015","May 8, 2015","Aug 31, 2015",
" CICSP  2014 : 【EI,IEEE CPS】Hong Kong-CICSP2014 –The International Conference on Computational Intelligence， Communication and Signal Processing",N/A,N/A,[],"Nov 1, 2014 - Nov 2, 2014",Hong Kong,"Sep 1, 2014","Sep 5, 2014","Sep 11, 2014",
" ICSEMR  2014 : International Conference on Science, Engineering and Management Research(ICSEMR 2014)",N/A,http://icsemr.in,"['information and communication', 'electrical and electronics', 'civil & mechanical', 'general sciences']","Nov 27, 2014 - Nov 29, 2014","CHENNAI,TAMIL NADU,INDIA.","Aug 27, 2014","Sep 10, 2014","Sep 25, 2014","Sep 25, 2014"
 P2P  2014 : IEEE International Conference on Peer-to-Peer Computing,N/A,http://www.p2p-conference.org/p2p14/,[],"Sep 9, 2014 - Sep 11, 2014","London, United Kingdom",TBD,,,
 ACM SAC 2015 - OS track  2015 : Operating Systems Track of the ACM 30th Symposium On Applied Computing (SAC),N/A,https://sites.google.com/site/sac2015os/,"['computer science', 'computer engineering', 'system software', 'operating systems']","Apr 13, 2015 - Apr 17, 2015","Salamanca, Spain","Sep 12, 2014","Nov 17, 2014","Dec 15, 2014",
 GSMC  2014 : Global Submit on Management Cases 2014,N/A,http://www.iimraipur.ac.in/gsmc/,"['case studies', 'management']","Dec 12, 2014 - Dec 13, 2014",Raipur,"Sep 1, 2014","Sep 15, 2014","Oct 15, 2014",
 P2P  2014 : IEEE International Conference on Peer-to-Peer Computing,N/A,http://www.p2p-conference.org/p2p14/,[],"Sep 9, 2014 - Sep 11, 2014","London, United Kingdom",TBD,,,
" JSS  2015 : JSS, Elsevier - Special issue on adaptive and reconfigurable software systems and architectures",N/A,http://www.journals.elsevier.com/journal-of-systems-and-software/call-for-papers/adaptive-and-reconfigurable-software-systems-and-architectur/,"['reconfiguration', 'adaptive systems']",N/A,N/A,"Oct 15, 2014",,,
 ICAMEM  2014 : 2014 4th International Conference on Advanced Materials and Engineering Materials(4th ICAMEM2014),N/A,http://www.icamem.org,[],"Oct 16, 2014 - Oct 20, 2014","Ningbo,Hong Kong","Aug 29, 2014","Sep 4, 2014","Sep 10, 2014","Aug 28, 2014"
 BICE  2014 : Belgrade International Conference on Education,N/A,http://www.biceducation.org,"['education', 'teacher education', 'social science', 'education technology']","Oct 24, 2014 - Oct 26, 2014","Belgrade, Serbia","Oct 10, 2014",,"Oct 10, 2014","Oct 1, 2014"
" ICSEMR   2014 : International Conference on Science, Engineering and Management Research (ICSEMR 2014)",N/A,http://icsemr.in,"['information and communication', 'electrical and electronics', 'mechanical and civil', 'general sciences']","Nov 27, 2014 - Nov 29, 2014","chennai,tamilnadu,india","Aug 27, 2014","Sep 10, 2014","Sep 25, 2014","Nov 19, 2014"
 HSCC  2015 : Hybrid Systems Computation and Control,Hybrid Systems,http://ljk.imag.fr/hscc2015/index.html,"['cyberphysical systems', 'formal methods', 'control theory', 'theory']","Apr 15, 2015 - Apr 15, 2015","Seattle, WA","Oct 20, 2014","Dec 17, 2014","Feb 3, 2015","Oct 13, 2014"
" ICAEME  2015 : International Conference on Artificial Intelligence, Energy and Manufacturing Engineering",N/A,http://www.iieng.org/2015/01/08/57,"['artificial intelligence', 'energy', 'manufacturing engineering']","Jan 7, 2015 - Jan 8, 2015",Dubai,"Sep 20, 2014","Sep 30, 2014","Oct 10, 2014",
